,title,price,rr,link,img_link,details
99,APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12A000D3,"₹1,09,990","7,729 Ratings & 712 Reviews",/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-z12a000d3/p/itma083279847e6a?pid=COMG4ZYZH9GZU6UD&lid=LSTCOMG4ZYZH9GZU6UDAFFVPJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG4ZYZH9GZU6UD.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70,"Apple M1 Processor8 GB DDR4 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayiMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
100,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,"₹43,020",46 Ratings & 7 Reviews,/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3401-thin-light-laptop/p/itmaaa4c0fdaaf55?pid=COMG9NYDZPKDGAGW&lid=LSTCOMG9NYDZPKDGAGWQXX6TS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG9NYDZPKDGAGW.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty
101,HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop,"₹52,990",150 Ratings & 12 Reviews,/hp-pavilion-x360-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14-dy0186tu-2-1-laptop/p/itm367c6182b8f54?pid=COMG9WRFYCG8RFJP&lid=LSTCOMG9WRFYCG8RFJPCO53IF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG9WRFYCG8RFJP.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
102,DELL Inspiron Ryzen 5 Dual Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹45,490",17 Ratings & 2 Reviews,/dell-inspiron-ryzen-5-dual-core-3450u-8-gb-512-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm9130b557c4381?pid=COMGC3HZXGYTWJX9&lid=LSTCOMGC3HZXGYTWJX97ZUJKH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMGC3HZXGYTWJX9.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70,AMD Ryzen 5 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
103,Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 81WA00Q3IN|81WA00MEIN Thin and L...,"₹33,490",418 Ratings & 52 Reviews,/lenovo-ideapad-3-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-81wa00q3in-81wa00mein-thin-light-laptop/p/itm61227ecaffd8c?pid=COMG72M9TNRKQWQN&lid=LSTCOMG72M9TNRKQWQNFDLVMA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG72M9TNRKQWQN.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Display2 Years Warranty
104,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹45,990",371 Ratings & 54 Reviews,/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE823JHOH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG87FFHXJHKNE8.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
105,DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Lig...,"₹59,499",52 Ratings & 9 Reviews,/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm9c47c87a25f86?pid=COMG9NYDBSMY4EZQ&lid=LSTCOMG9NYDBSMY4EZQV41ET2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG9NYDBSMY4EZQ.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
106,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook,"₹35,790",160 Ratings & 23 Reviews,/asus-vivobook-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x415ea-eb342ws-notebook/p/itm398d254bc83ec?pid=COMG9TN5WGUFGZY2&lid=LSTCOMG9TN5WGUFGZY2MXFSQA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG9TN5WGUFGZY2.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kxc5nrk0/computer/0/i/2/x415ea-eb342ws-notebook-asus-original-imag9tn5rpypzyhq.jpeg?q=70,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayWindows 11 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee1 Year Onsite Warranty"
107,Lenovo Ideapad Gaming 3 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹66,490",12 Ratings & 2 Reviews,/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-laptop/p/itm262fc655f76c8?pid=COMGEMAYUDWNRA3V&lid=LSTCOMGEMAYUDWNRA3VIITNGU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_133&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMGEMAYUDWNRA3V.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Carry-in Warranty
108,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹60,490",62 Ratings & 10 Reviews,/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmb03137e77afe7?pid=COMG9NYD3C9ZVGPX&lid=LSTCOMG9NYD3C9ZVGPXOWM0H2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_135&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG9NYD3C9ZVGPX.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
109,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,"₹47,990",121 Ratings & 10 Reviews,/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0190tu-2-1-laptop/p/itm2485c56a6d60d?pid=COMGA3743UQM5QZ4&lid=LSTCOMGA3743UQM5QZ4ZQUM2L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_136&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMGA3743UQM5QZ4.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart1 Year Onsite Warranty"
110,SAMSUNG Galaxy Book Go Snapdragon 7c Gen 2 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NP340XLA-KA1IN...,"₹32,990",49 Ratings & 12 Reviews,/samsung-galaxy-book-go-snapdragon-7c-gen-2-4-gb-128-gb-emmc-storage-windows-11-home-np340xla-ka1in-thin-light-laptop/p/itm57fdb71eb3d2a?pid=COMGCFN8JMVHPHNZ&lid=LSTCOMGCFN8JMVHPHNZRG2BGK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_137&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMGCFN8JMVHPHNZ.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l0r1j0w0/computer/z/m/a/np340xla-ka1in-thin-and-light-laptop-samsung-original-imagcgqvcvcbsun6.jpeg?q=70,Qualcomm Snapdragon 7c Gen 2 Processor4 GB LPDDR4X RAMWindows 11 Operating System35.56 cm (14 Inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
111,MSI Sword 15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹84,990",16 Ratings & 4 Reviews,/msi-sword-15-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-144-hz-a12ud-471in-gaming-laptop/p/itmc384d276b42b2?pid=COMGEY8WZREVKB2R&lid=LSTCOMGEY8WZREVKB2R2HVPBM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_138&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMGEY8WZREVKB2R.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/n/t/g/sword-15-a12ud-gaming-laptop-msi-original-imageymchyn4ypgz.jpeg?q=70,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-In Warranty Term
112,ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop,"₹22,990",19 Ratings & 2 Reviews,/asus-2022-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-br1100cka-gj0722w-laptop/p/itm6c9997bdb0736?pid=COMGCV52YQN8Q2VY&lid=LSTCOMGCV52YQN8Q2VYFUEN82&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_139&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMGCV52YQN8Q2VY.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System128 GB SSD29.46 cm (11.6 Inch) Display1 Year Onsite Warranty
113,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L5...,"₹64,990",71 Ratings & 13 Reviews,/asus-vivobook-k15-oled-2022-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l523ws-thin-light-laptop/p/itm391804c2ca1cd?pid=COMG87FFZGV9ZSZM&lid=LSTCOMG87FFZGV9ZSZM7V8Z9R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_141&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG87FFZGV9ZSZM.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/0/3/a/-original-imagdqdytfgwhsah.jpeg?q=70,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
114,APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J002KD,"₹1,32,900",238 Ratings & 28 Reviews,/apple-macbook-air-m1-16-gb-512-gb-ssd-mac-os-big-sur-z124j002kd/p/itm7f6b2617bd5c0?pid=COMG9UD4GWJFXGEH&lid=LSTCOMG9UD4GWJFXGEHWFHDNX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_143&otracker=search&fm=organic&iid=83193d5f-3d05-4541-8b97-83150beb5d4d.COMG9UD4GWJFXGEH.SEARCH&ppt=None&ppn=None&ssid=q9duy9hi9s0000001663049798320&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/b/v/q/na-thin-and-light-laptop-apple-original-imagaygvkp7pjexm.jpeg?q=70,"Apple M1 Processor16 GB DDR4 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
115,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515EA-EJ502TS T...,"₹48,990","1,898 Ratings & 181 Reviews",/asus-vivobook-15-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/p/itme6fcdc888c697?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZV0ZPG6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMG6AG7PJNMKKBZ.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
116,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop,"₹54,880",244 Ratings & 24 Reviews,/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-5410-2-1-laptop/p/itmd6965481fc0fc?pid=COMG9NYD9VSYJ8AR&lid=LSTCOMG9NYD9VSYJ8AR8MADZT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_147&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMG9NYD9VSYJ8AR.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l4d2ljk0/computer/b/d/u/-original-imagf9x3fk9nbzmg.jpeg?q=70,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayOffice Home and Student 20211 Year Onsite Warranty
117,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Th...,"₹46,990",108 Ratings & 11 Reviews,/asus-vivobook-14-2021-ryzen-7-quad-core-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_148&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMGCG2GDC5RZZNX.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,AMD Ryzen 7 Quad Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
118,acer Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop,"₹28,990",42 Ratings & 7 Reviews,/acer-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-z2-493-thin-light-laptop/p/itm752c735b4b0a6?pid=COMGFHMJFHEDTDD4&lid=LSTCOMGFHMJFHEDTDD44ATOEE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_149&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMGFHMJFHEDTDD4.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/i/a/-original-imagg9h24c6w9aaa.jpeg?q=70,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year International Travelers Warranty (ITW)
119,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹82,990",5 Ratings & 1 Reviews,/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-fa706ic-hx055w-laptop/p/itm4aa0a3881a0a5?pid=COMGGCQS3FYQXRYQ&lid=LSTCOMGGCQS3FYQXRYQOU037V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_150&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMGGCQS3FYQXRYQ.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kpodocw0/computer/7/j/n/na-gaming-laptop-asus-original-imag3v8dna5gf6zc.jpeg?q=70,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Warranty
120,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Light Laptop,"₹54,490",253 Ratings & 22 Reviews,/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm019d07e14a431?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8AV9128&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_152&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20192 Year Onsite�Warranty
121,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light ...,"₹27,990",709 Ratings & 61 Reviews,/lenovo-ideapad-3-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-11-home-14igl05-thin-light-laptop/p/itm4d62502cabd77?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZEEJKYU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_154&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMG72M9XXDCHEQZ.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Intel Celeron Dual Core Processor (4th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Warranty
122,HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-EG2009TU Thin and Light Laptop,"₹65,990",24 Ratings & 5 Reviews,/hp-pavilion-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15-eg2009tu-thin-light-laptop/p/itmd80e24767d4c5?pid=COMGCRYGGMZFNSPZ&lid=LSTCOMGCRYGGMZFNSPZ22E7XE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_155&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMGCRYGGMZFNSPZ.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/o/3/6/15-eg1000tx-thin-and-light-laptop-hp-original-imagbn4b6ht9xznp.jpeg?q=70,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
123,ASUS Vivobook Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,"₹65,990",60 Ratings & 5 Reviews,/asus-vivobook-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-f571lh-bq436t-laptop/p/itmaf72e6162910e?pid=COMG5QHNA2CNJ8ND&lid=LSTCOMG5QHNA2CNJ8NDXFBRIL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_156&otracker=search&fm=organic&iid=585ded62-f2fb-457b-ba54-5ac2b05c2e80.COMG5QHNA2CNJ8ND.SEARCH&ppt=None&ppn=None&ssid=vt85b5izb40000001663049799579&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70,Intel Core i7 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
